model_set,model,year_id,location_id,abbreviation,state_name,state,region,division,population,pc,pc_lower,pc_upper,fr,fr_upper,fr_lower,aroc,aroc_yrs
toc,Other,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,748.526052541807,681.492563965123,830.121868841321,0.0664458436879711,0.0705649720902787,0.062335087326403,0.0251436448968383,2013-2019
toc,Pharmaceuticals,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,1217.53693045834,1114.66416606059,1324.73527529053,0.108084081275657,0.112834511976707,0.102785610378814,0.0373262154896536,2013-2019
toc,Physician/clinical services,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,2002.23745897178,1762.18083898502,2254.699646082,0.177742115883838,0.194783036176851,0.160141920467892,0.0184537215128389,2013-2019
Payer,Private,2019,564,SD,South Dakota,46,Midwest,West North Central,893370.492403926,3623.25788615976,3348.03615604881,3917.52663684887,0.321655082664519,0.333248916649381,0.310999956169247,0.0266880762973005,2013-2019
Aggregate,Aggregate,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,8651.30387213959,8467.49787213959,8835.10987213959,,,,0.0180962910289899,2013-2019
toc,Dental,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,320.103284985475,294.46403948376,345.582987018582,0.0370013400179897,0.0398458867366191,0.0340961163290197,0.00604871734469969,2013-2019
toc,Home health,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,257.456482184494,230.675930668082,285.959795068776,0.0297589646785463,0.0329655281896502,0.0267212661746595,0.022281222944454,2013-2019
toc,Hospital,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,3142.5423693749,3002.2671810387,3285.38671655523,0.363242464769797,0.377128817991288,0.349270878593426,0.0208011053029773,2013-2019
Payer,Medicaid,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,1268.8818138105,1.60674047044444,2530.97898007755,0.146650620604152,0.293421504455117,0.000188811225852073,-0.00985251352124272,2013-2019
Payer,Medicare,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,2315.89814912902,2238.22544173407,2398.96492715464,0.267693114319356,0.275664558916132,0.259825239864872,0.0245812465690516,2013-2019
toc,Skilled nursing,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,444.782433831389,400.057471072406,486.325983587109,0.0514121417249776,0.056319686510606,0.0463964583521897,-0.00198994751323645,2013-2019
Payer,OOP,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,2095.24928633709,1757.62751518531,2420.72588039125,0.242187592538668,0.280332077079176,0.201650600891007,0.0255842935740562,2013-2019
toc,Other professional,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,260.970425356469,243.039066645427,279.195540333155,0.0301656509356067,0.0321879657083401,0.0282189733743221,0.0228202474239003,2013-2019
toc,Other,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,614.8866557045,586.729201558508,643.269694202896,0.0710749541401178,0.0740918343820558,0.0680228140249353,0.0104921330154135,2013-2019
toc,Pharmaceuticals,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,1473.07141831131,1311.66534677729,1624.44970956336,0.170268587844106,0.187708322943925,0.152237026848646,0.0320199626724775,2013-2019
toc,Physician/clinical services,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,2140.60384448005,2027.15748369453,2252.4286220664,0.247431290440618,0.258762955120812,0.235947297730377,0.0128997002892601,2013-2019
Payer,Private,2019,565,TN,Tennessee,47,South,East South Central,6969577.29009931,2943.91696875693,2356.52649889716,3557.0101589775,0.340270183331663,0.410063404652286,0.271222395087006,0.0196371904447468,2013-2019
Aggregate,Aggregate,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,8246.03238813726,8094.40038813727,8397.66438813726,,,,0.0194701289404047,2013-2019
toc,Dental,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,335.800470495178,296.08518333801,377.122303935656,0.0407224510751563,0.0457640488150698,0.0358803773250149,0.0118878140063299,2013-2019
toc,Home health,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,335.12178367124,285.84006185543,382.412423476188,0.0406408179920926,0.0463487785899476,0.0345460709558253,0.0138547793610568,2013-2019
toc,Hospital,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,3244.39616643167,3181.0844121593,3305.70075655966,0.393449259036644,0.400623440628816,0.386114679901153,0.020465008841597,2013-2019
Payer,Medicaid,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,1325.54601942974,1212.03700322261,1435.12512196429,0.160749057344902,0.174039173128844,0.146742491969104,0.0276093692487684,2013-2019
Payer,Medicare,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,1921.57635649138,1744.51859417251,2119.78424860557,0.23303070186818,0.256947832512819,0.211503725016064,0.0246630848923735,2013-2019
toc,Skilled nursing,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,341.80274957689,317.221897086481,367.084909299429,0.0414505673698868,0.0445122158477355,0.0385000168384807,0.00582289909850342,2013-2019
Payer,OOP,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,2078.97471545767,1863.72116870922,2296.62763180433,0.252117382384559,0.278830657529389,0.226032671510015,0.00892750316359892,2013-2019
toc,Other professional,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,280.070377223592,247.36195519765,312.183449885124,0.0339641624085851,0.037879155028673,0.0300106107765943,0.042101731294512,2013-2019
toc,Other,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,516.818417623266,469.13005955305,564.307666041892,0.0626747891571619,0.0684308065773914,0.0568532801217042,0.0191487722029036,2013-2019
toc,Pharmaceuticals,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,1256.92967900271,1138.80218316104,1378.88153026797,0.152427900821675,0.167218842603419,0.138184019130295,0.0310980545054385,2013-2019
toc,Physician/clinical services,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,1932.63543506658,1897.27499789523,1965.48878849451,0.234371700285589,0.238490713395169,0.230491902302332,0.0124169762693653,2013-2019
Payer,Private,2019,566,TX,Texas,48,South,West South Central,29224460.6555545,2922.03277885931,2564.42601665994,3292.01292545474,0.354358026433465,0.399502459082479,0.311678050906341,0.0204291294694643,2013-2019
Aggregate,Aggregate,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,7160.72092219704,7084.58492219704,7236.85692219704,,,,0.024499426706645,2013-2019
toc,Dental,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,428.03414909362,400.375553787955,455.613190931028,0.0597735407219985,0.0627791080089966,0.0564976067678988,0.00881983060032487,2013-2019
toc,Home health,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,228.324291705679,212.46778066764,245.177783991562,0.0318856306286909,0.0337771484650267,0.029778766611581,0.019601307484991,2013-2019
toc,Hospital,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,2898.94900156961,2780.00952747102,3015.10976382353,0.404839864692556,0.414472855554732,0.394561952507819,0.0338696839052703,2013-2019
Payer,Medicaid,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,784.194649590502,668.636918849098,898.383634163531,0.109509949142177,0.125282343703935,0.0940984342314708,0.00908890905952231,2013-2019
Payer,Medicare,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,1326.27210169976,1223.1491198797,1439.37260247938,0.185212266513771,0.198934709319401,0.172543793943099,0.0370396535265962,2013-2019
toc,Skilled nursing,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,255.209873919661,232.70802310078,277.870029161662,0.0356401795999316,0.0386043666324193,0.0327560124104407,0.00346096320543809,2013-2019
Payer,OOP,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,1713.76857496684,1602.02892161905,1831.01493573128,0.239324981040339,0.252883351286237,0.225028037398264,0.0233304307447941,2013-2019
toc,Other professional,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,257.773195643943,241.054244159334,275.166209282784,0.0359970175144223,0.0379717309775119,0.0340019721904966,0.0295737673645251,2013-2019
toc,Other,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,618.728139065063,571.216912432279,665.106845681886,0.0864055844202178,0.0920512291759937,0.0804313931168252,0.0227314491910149,2013-2019
toc,Pharmaceuticals,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,945.274820338222,846.914316085047,1049.33025716947,0.132011509566987,0.146729789540721,0.118428516105857,0.0307937864147951,2013-2019
toc,Physician/clinical services,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,1528.75806985494,1460.69583196958,1601.70435852051,0.213490561200739,0.220375315585433,0.206878235899232,0.0130148540111108,2013-2019
Payer,Private,2019,567,UT,Utah,49,West,Mountain,3269325.76522736,3337.57233413108,3182.0882023665,3500.91521923431,0.466091506465035,0.481678413892305,0.450854036557186,0.024200891611978,2013-2019
Aggregate,Aggregate,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,12826.2776613063,12589.2476613062,13063.3076613063,,,,0.0280183896706601,2013-2019
toc,Dental,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,544.783319824084,475.259105884595,615.516449996494,0.0424731762414267,0.0453696425424073,0.0393781012238287,0.0133381515008817,2013-2019
toc,Home health,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,381.638491369205,336.15601566868,434.666462148675,0.0297570656800463,0.0317754591236558,0.027928763435569,0.0347160908618718,2013-2019
toc,Hospital,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,6054.50148204115,5448.1042613222,6736.85781367612,0.472036304478349,0.479139886704172,0.465145648684576,0.0337955880463885,2013-2019
Payer,Medicaid,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,2528.89178754996,1881.54786815637,3246.53466607947,0.197194980684243,0.246837207965699,0.146131396222265,0.00973498090400904,2013-2019
Payer,Medicare,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,2374.91814628976,1800.96339359602,3000.54655304943,0.185136415339808,0.227168007666052,0.144470692919693,0.0319195812257436,2013-2019
toc,Skilled nursing,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,649.540907277355,580.619890311755,733.780037723477,0.0506394009648854,0.0527702175300239,0.0486872270582092,0.0140185700016069,2013-2019
Payer,OOP,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,3803.32797241449,929.974215659336,6657.67446539102,0.296460687401549,0.508082487871406,0.0721208671438033,0.0289211531048501,2013-2019
toc,Other professional,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,401.797497125047,353.25547529825,454.742044385649,0.0313266819798692,0.0332257151168938,0.0293217417206317,0.031442015147654,2013-2019
toc,Other,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,1201.96410113736,1065.59894535765,1350.16272412324,0.093716678774207,0.0987120707177658,0.0887438022953783,0.0271049485592483,2013-2019
toc,Pharmaceuticals,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,1469.76608642707,1308.86684774523,1651.55990330987,0.114588802514645,0.119350788606376,0.109725865569523,0.0248676270227821,2013-2019
toc,Physician/clinical services,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,2119.51131490007,1904.66870330369,2358.67472673376,0.165253823292412,0.168483827654185,0.162273114746164,0.0211538249969112,2013-2019
Payer,Private,2019,568,VT,Vermont,50,Northeast,New England,649174.649879807,4096.74409870178,3007.14313357656,5188.10731121437,0.319377648706341,0.394297926890908,0.238123681795887,0.0362645019128531,2013-2019
Aggregate,Aggregate,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,9350.73003801022,9270.65503801022,9430.80503801022,,,,0.0244432247793278,2013-2019
toc,Dental,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,445.454884612825,397.33749919763,490.459301149444,0.0476380975121469,0.052328340223887,0.0426401834067115,0.00911193466653648,2013-2019
toc,Home health,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,194.397344611459,176.024801584616,212.030952528399,0.0207895855197922,0.0226811476377043,0.0188449085680398,0.0245739450625577,2013-2019
toc,Hospital,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,3691.37040909146,3583.23060017067,3799.95864979673,0.394768006422682,0.406117334520577,0.382779642986227,0.030202069465554,2013-2019
Payer,Medicaid,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,1124.25665825846,897.312773149982,1371.7374978581,0.12023160134066,0.146684695990452,0.0961047733400386,0.0339847439424401,2013-2019
Payer,Medicare,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,2013.33341190547,1972.64795101811,2058.00969948655,0.215312693811924,0.219401901019588,0.211410780134667,0.0376883488840634,2013-2019
toc,Skilled nursing,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,495.084437760162,476.317974753081,513.928642354981,0.0529459398008483,0.0549056825281512,0.0508725751969812,0.00376742571296496,2013-2019
Payer,OOP,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,2875.85694212815,2591.21142790031,3166.07466793504,0.307553448816535,0.337110405633557,0.27681944304084,0.0108616345477723,2013-2019
toc,Other professional,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,284.160016405955,273.78256053038,294.099259083007,0.0303889959094855,0.0313911770938586,0.0293116911788637,0.0278744145000192,2013-2019
toc,Other,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,685.209894279737,653.567816617392,713.613534049747,0.0732788535085743,0.0763435955248638,0.0699801887119535,0.0214431446928545,2013-2019
toc,Pharmaceuticals,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,1301.09901875183,1173.49304153887,1429.70488444819,0.139144352404015,0.15277234754222,0.125799538948508,0.0318309703818223,2013-2019
toc,Physician/clinical services,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,2255.5956115461,2174.17606147485,2334.63126696148,0.241221272403111,0.249197440471737,0.233007225214934,0.019796301304748,2013-2019
Payer,Private,2019,569,VA,Virginia,51,South,South Atlantic,8691640.42783986,3341.73757295369,2928.22747636932,3781.87376886249,0.357375891781192,0.40330693888382,0.312469730613131,0.0261926114798094,2013-2019
Aggregate,Aggregate,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,9472.2664754428,9361.7254754428,9582.8074754428,,,,0.0218374612448984,2013-2019
toc,Dental,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,567.233280793029,537.644105446391,597.275700947574,0.0598837356164379,0.0629604201298065,0.0567513295744844,0.00995741412097861,2013-2019
toc,Home health,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,230.087875619557,203.298593571551,258.248919522023,0.0242906291456273,0.0271657633382986,0.0214207734319484,0.0339565760269098,2013-2019
toc,Hospital,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,3792.66581113223,3710.05726098836,3884.72209049482,0.400396147536089,0.408374735011744,0.392956354123976,0.0242986750462322,2013-2019
Payer,Medicaid,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,1794.9948066254,1072.50940251172,2547.26472670967,0.189506896959754,0.269605136147703,0.112377965717017,0.0777929245160103,2013-2019
Payer,Medicare,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,1860.45200654348,1691.13022728227,2013.82781015981,0.196412736108182,0.212180105695968,0.178770528391401,0.0320300471701374,2013-2019
toc,Skilled nursing,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,510.707401035549,452.576374779478,568.635838897296,0.0539158811154386,0.0600637928821248,0.0477331410713957,0.0050250563215466,2013-2019
Payer,OOP,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,2555.64217263783,1862.10193757139,3266.61812673736,0.269800871904321,0.344525204335678,0.197544964180394,-0.0076488083559153,2013-2019
toc,Other professional,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,400.914760487542,371.065035732891,430.173590809263,0.0423253291922125,0.0454533117091686,0.039201200368989,0.0264008092152994,2013-2019
toc,Other,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,586.578981165027,529.157769027885,645.75419534911,0.0619268911830807,0.0681030259226827,0.0557511866973152,0.00703206914076682,2013-2019
toc,Pharmaceuticals,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,973.032732765482,822.366630922314,1130.29537462347,0.102725334608216,0.119281506477279,0.0868321502242481,0.0312231213586291,2013-2019
toc,Physician/clinical services,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,2404.81071387104,2305.43141616718,2505.05275883285,0.253879039216918,0.263609808399926,0.244000313066351,0.0225150316043399,2013-2019
Payer,Private,2019,570,WA,Washington,53,West,Pacific,7710291.25234615,3275.7765230869,2663.26789709026,3914.60149757564,0.345828118374452,0.412461500716478,0.28116816024214,0.0170546337329005,2013-2019
Aggregate,Aggregate,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,12080.9265235273,11962.0115235273,12199.8415235273,,,,0.0337347167403912,2013-2019
toc,Dental,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,357.691401608217,331.213129939909,386.116393714998,0.0296076069978998,0.0315439763263844,0.0275710744923078,0.0150691610464644,2013-2019
toc,Home health,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,351.600920146118,286.850353937339,413.207980178397,0.0291003410028196,0.0340047009567094,0.0239683345876319,0.0311797109132277,2013-2019
toc,Hospital,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,5264.06200291353,5064.6137467089,5469.2019914305,0.435733996373182,0.442585252917444,0.429157306108437,0.035163131884441,2013-2019
Payer,Medicaid,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,2182.21152608236,1835.32138941658,2542.21796801178,0.180618321219486,0.209297276670095,0.154191015820306,0.0449649724018568,2013-2019
Payer,Medicare,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,3030.42013743171,2791.06957498413,3279.83667697054,0.250842590986932,0.268438115918006,0.232775056455141,0.0389287592544327,2013-2019
toc,Skilled nursing,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,632.87439183201,579.253147711557,689.926614976262,0.052384589680606,0.0566505004751462,0.048362148235338,0.0135725699653193,2013-2019
Payer,OOP,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,3999.534784027,3168.54825300374,4872.76654741817,0.331058445850926,0.401053374598226,0.261978715143538,0.0449808507474565,2013-2019
toc,Other professional,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,303.55494153476,278.311571980075,329.952367539385,0.0251279357482159,0.0271496726073531,0.0231087421204498,0.0373499112621147,2013-2019
toc,Other,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,1141.4803260953,1016.94985077735,1267.9454739631,0.0944843375870677,0.104673952906361,0.0848309062171533,0.0321578857778522,2013-2019
toc,Pharmaceuticals,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,1799.73250161221,1624.15532512111,1988.92774228819,0.1489741417802,0.162472299194412,0.134964045977994,0.0498300693497162,2013-2019
toc,Physician/clinical services,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,2236.16323146376,2135.41053778373,2348.45613711904,0.185097298560423,0.191058378242521,0.179218065353208,0.0287092915405063,2013-2019
Payer,Private,2019,571,WV,West Virginia,54,South,South Atlantic,1831432.92228459,2847.25066754759,1503.37564725828,4170.08134965759,0.235691729866471,0.343764369089545,0.125124093913663,0.00624936451180758,2013-2019
Aggregate,Aggregate,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,10648.4034306851,10513.1114306851,10783.6954306851,,,,0.0285598598185084,2013-2019
toc,Dental,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,460.868461144435,367.284732558223,554.980313980534,0.0432796357043396,0.051981070000126,0.0343391200723472,0.0140272191218196,2013-2019
toc,Home health,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,287.229614845912,266.44073610928,308.000023409031,0.0269741586856543,0.0287606604596249,0.0250315215222664,0.0258340568966307,2013-2019
toc,Hospital,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,4391.99045309403,4154.44580061844,4629.22846737712,0.412454195441044,0.433836363275956,0.390453742661599,0.035023456909391,2013-2019
Payer,Medicaid,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,1555.57290147343,1339.00492097532,1769.71539469121,0.146086757511026,0.166207735379979,0.125066983981946,0.0286692248217741,2013-2019
Payer,Medicare,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,2207.25054465019,2081.21439524294,2338.41517013051,0.207284105017074,0.219197387261084,0.195282141355234,0.0373377111512792,2013-2019
toc,Skilled nursing,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,616.764197475426,592.885622689654,638.452877957611,0.0579208784260487,0.0599380936981593,0.055792776026233,0.00712742381142517,2013-2019
Payer,OOP,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,2752.93908390114,2361.72571300746,3146.2266893289,0.258531899806564,0.295019224485708,0.22239087360185,0.0298157760624309,2013-2019
toc,Other professional,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,323.279296522548,292.125285227122,353.955264662694,0.0303593239856792,0.0332198715882344,0.0275531918555487,0.0290244975994136,2013-2019
toc,Other,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,594.215943296436,504.9888073513,685.931357178008,0.0558037873719533,0.0642046319302939,0.0475792781431463,0.0172837611331171,2013-2019
toc,Pharmaceuticals,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,1392.18903328876,1328.21386803,1459.10099823105,0.130741573924146,0.136761088150629,0.124769960177964,0.0383880070620435,2013-2019
toc,Physician/clinical services,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,2586.99176449236,2515.24382278979,2656.76342970471,0.24294671540685,0.248881771408064,0.236972541375062,0.0242760326632112,2013-2019
Payer,Private,2019,572,WI,Wisconsin,55,Midwest,East North Central,5956049.34541841,4140.89695649895,3855.3887640605,4426.98828352693,0.388878989016597,0.416066203032096,0.362338728304392,0.0235726413664041,2013-2019
Aggregate,Aggregate,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,11097.3409337914,10916.6959337914,11277.9859337914,,,,0.0373297558040844,2013-2019
toc,Dental,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,522.740074140443,462.921116917537,588.577237573454,0.0471053383125084,0.0490865915743888,0.0450696513441346,0.0255270687277562,2013-2019
toc,Home health,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,105.049568351013,90.3028156215424,120.22825254914,0.00946786439291069,0.0104149584091984,0.00848452014551998,0.045024090217231,2013-2019
toc,Hospital,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,5442.55471581242,4742.22969649494,6267.67168366334,0.49044698053215,0.525719838633203,0.453042504683723,0.0424840705270773,2013-2019
Payer,Medicaid,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,1115.13883408606,870.107951147203,1379.72281711209,0.100459873214661,0.120163171634601,0.0811650699893387,0.0100464473224589,2013-2019
Payer,Medicare,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,2082.93999044779,1837.77307409027,2344.63935831813,0.187700354583973,0.195645416085714,0.179552182369486,0.0542882206270487,2013-2019
toc,Skilled nursing,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,477.547887513586,422.593573721165,536.765710403956,0.0430329885163271,0.0449514518187933,0.0410325006096257,0.0153146443489878,2013-2019
Payer,OOP,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,3638.21435946543,3035.14291829504,4269.08425768719,0.327832035347714,0.366615200367808,0.286910944299037,0.047792504602417,2013-2019
toc,Other professional,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,508.19277881756,440.989773356752,585.406693968524,0.0457905291077144,0.0495701020793851,0.0417540495233613,0.0384680614068502,2013-2019
toc,Other,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,730.476081446937,586.898091589701,889.553289846637,0.0658384725837012,0.0773625959317695,0.0544912913996663,0.0308447451156824,2013-2019
toc,Pharmaceuticals,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,1021.57729160595,751.016809601582,1332.27836653151,0.0920455657535387,0.1172528600524,0.0677787906552812,0.0447846713039499,2013-2019
toc,Physician/clinical services,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,2305.89553724648,2047.77265055874,2580.22210989476,0.207778549678889,0.214407131166576,0.200817829980774,0.0326889835627373,2013-2019
Payer,Private,2019,573,WY,Wyoming,56,West,Mountain,585350.408303521,4259.35675586211,3496.35303493207,5043.9819781897,0.383867043940076,0.439059129176797,0.328411603619619,0.0288881015615021,2013-2019
